Order_ID,Customer_Name,Email,Phone_Number,Gender,Age,City,State,Country,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Delivery_Status,Customer_Rating,Sales_Representative,Discount_Percentage
ORD100124,Ethan Brown,ethan.brown2822@outlook.com,+918655339870,Other,71,Londan,England,UK,Grocery,Cooking Oil,8,201.76,1452.67,01-31-2025,Cash on Delivery,Delivered,2.0,Ravi Sharma,10.0
ORD100125,Sneha Smith,sneha.smith3080@company.com,+919538921787,Male,29,Melbourne,Victoria,Australia,Electronics,Headphones,2,12018.31,19229.3,2026/04/29,Credit Card,Shipped,1.0,Meera Nair,20.0
ORD100126,Vivaan Johnson,vivaan.johnson8276@company.com,+916532029870,Male,42,Visakhapatnam,Andhra Pradesh,India,Clothing,Jacket,6,4603.32,19333.94,11-23-2023,UPI,Shipped,5.0,Meera Nair,30.0
ORD100127,Mia Nair*,mia.nair146@company.com,+192759000690,FEMALE,70,Hyderabad,Telangana,India,Grocery,Wheat Flour,7,567.86,3378.77,01-01-2026,Net Banking,Cancelled,5.0,Sita Reddy,15.0
ORD100128,Priya Wilson,priya.wilson1772@company.com,+917187486518,Female,64,New York,New York,USA,Grocery,Cooking Oil,4,307.43,860.8,08-26-2025,UPI,Cancelled,3.0,John Miller,30.0
ORD100129,Henry Brown,henry.brown3112@outlook.com,+753574319437,Female,61,Melbourne,Victoria,Australia,Healthcare,BP Monitor,3,3943.51,10055.95,2024/11/01,Debit Card,Delivered,2.0,Emily Davis,15.0
ORD100130,Kavya Williams,kavya.williams4818@company.com,+58855514041,male,54,Chennai,Tamil Nadu,India,Electronics,Smart Watch,7,13951.2,68360.88,07-05-2024,Cash on Delivery,Shipped,3.0,Ravi Sharma,30.0
ORD100131,Benjamin Smith,benjamin.smith78@company.com,+919269300253,Female,64,Pune,Maharashtra,India,Electronics,Laptop,7,105665.17,628707.76,2023/08/07,Debit Card,Delivered,3.0,Sara Wilson,15.0
ORD100132,Aarav Iyer,aarav.iyer1683@company.com,+917314754322,Female,28,Bengaluru,Karnataka,India,Healthcare,First Aid Kit,7,1167.21,7761.95,02-18-2026,Wallet,Cancelled,1.0,Meera Nair,5.0
ORD100133,Sai Nair,sai.nair6007@gmail.com,+918750158124,FEMALE,34,Singapore,Central Region,Singapore,Electronics,Smartphone,1,61789.03,61789.03,2025-07-08,Cash on Delivery,Shipped,2.0,Anil Kumar,0.0
ORD100134,Arjun Davis,arjun.davis1719@gmail.com,+919370518841,Other,33,Vijayawada,Andhra Pradesh,India,Healthcare,Digital Thermometer,7,665.3,4657.1,20-Jul-2024,UPI,Delivered,,Sita Reddy,0.0
ORD100135,Sofia Miller,sofia.miller1660@outlook.com,+917961731598,Male,18,Los Angeles,California,USA,Clothing,T-Shirt,6,1747.82,9438.23,2024-01-14,Wallet,Shipped,,Ravi Sharma,10.0
ORD100136,Sneha Anderson,sneha.anderson5616@yahoo.com,+917719061621,male,55,New York,New York,USA,Furniture,Sofa Set,3,65854.26,148172.08,2024-04-12,Cash on Delivery,Returned,,Rahul Verma,25.0
ORD100137,Rahul Johnson,rahul.johnson2141@company.com,+976442638961,FEMALE,24,Bengaluru,Karnataka,India,Electronics,Headphones,4,11675.66,35026.98,2026/04/19,Cash on Delivery,Shipped,4.0,Emily Davis,25.0
ORD100138,Henry Singh,henry.singh895@gmail.com,+916673997936,Female,23,Melbourne,Victoria,Australia,Electronics,Smart Watch,6,9034.89,54209.34,05-Jul-2025,Cash on Delivery,Cancelled,5.0,Rahul Verma,0.0
ORD100139,Pooja Garcia,pooja.garcia292@gmail.com,+916153896961,Female,72,Hyderabad,Telangana,India,Healthcare,BP Monitor,4,4104.4,13954.96,2025-06-04,Cash on Delivery,Processing,5.0,David Brown,15.0
ORD100140,Priya Garcia,priya.garcia5593@outlook.com,+881315539516,Female,47,Dubai,Dubai,UAE,Clothing,Jacket,7,2014.46,11280.98,24-Jan-2024,Wallet,Shipped,,Emily Davis,20.0
ORD100141,Rohan Reddy,rohan.reddy7382@company.com,+918165512104,Female,64,Melbourne,Victoria,Australia,Healthcare,Protein Powder,8,3903.62,21860.27,2024/05/18,Wallet,Shipped,1.0,Kavya Singh,30.0
ORD100142,Daniel Smith,daniel.smith4068@outlook.com,+917472567340,FEMALE,63,Sydney,New South Wales,Australia,Healthcare,First Aid Kit,6,773.1,3710.88,06/07/2024,Debit Card,Processing,,Ravi Sharma,20.0
ORD100143,Sophia Davis,sophia.davis5772@company.com,+918865418497,Other,61,Singapore,Central Region,Singapore,Electronics,Headphones,7,2222.53,11668.28,18/11/2024,Debit Card,Shipped,1.0,John Miller,25.0
ORD100144,Meena Reddy,meena.reddy9206@yahoo.com,+428612400970,FEMALE,73,Los Angeles,Calfornia,USA,Furniture,Sofa Set,6,46575.0,279450.0,17/10/2024,Wallet,Cancelled,2.0,Emily Davis,0.0
ORD100145,David Anderson,david.anderson7354@yahoo.com,+203183304805,Female,38,Dubai,Dubai,UAE,Grocery,Dry Fruits Pack,3,881.33,104701.96,2024-04-03,Net Banking,Delivered,,David Brown,10.0
ORD100146,Ava Miller,ava.miller5208@yahoo.com,+76250431014,FEMALE,48,Pune,Maharashtra,India,Electronics,Bluetooth Speaker,4,2925.35,10531.26,2024/08/11,Net Banking,Delivered,1.0,Emily Davis,10.0
ORD100147,neha anderson,neha.anderson6249@gmail.com,+918320301599,FEMALE,23,Hyderabad,Telangana,India,Grocery,Dry Fruits Pack,8,2066.2,14876.64,06-19-2024,UPI,Shipped,5.0,Sara Wilson,10.0
ORD100148,Aditya Nair,aditya.nair6951@gmail.com,+919559448428,Male,54,Manchester,England,UK,Clothing,T-Shirt,6,1079.68,6478.08,2024/10/18,Wallet,Shipped,3.0,Kavya Singh,0.0
ORD100149,Rahul Williams,NULL,+50759807525,Female,52,Chennai,Tamil Nadu,India,Grocery,Wheat Flour,5,704.92,2995.91,24-Jul-2023,Credit Card,Shipped,,Kavya Singh,15.0
ORD100150,David Mehta,david.mehta6114@gmail.com,+918384006407,male,75,Bangaluru,Karnataka,India,Healthcare,First Aid Kit,5,1907.21,7152.04,NULL,PayPal,Returned,2.0,Ravi Sharma,25.0
ORD100151,Neha Verma,neha.verma892@company.com,+916314153552,Male,75,Chennai,Tamil Nadu,India,Healthcare,Protein Powder,6,4320.7,19443.15,2024/12/25,Credit Card,Processing,4.0,Rahul Verma,25.0
ORD100152,Kavya Martinez,kavya.martinez7018@yahoo.com,+917057314172,Male,71,Manchester,England,UK,Grocery,Tea Powder,6,481.02,2453.2,2024/05/15,Debit Card,Shipped,5.0,Meera Nair,15.0
ORD100153,Aditya Patel,aditya.patel9534@company.com,+998346212836,male,50,New York,New York,USA,Furniture,Dining Table,4,28851.66,92325.31,06/01/2025,Net Banking,Delivered,4.0,Emily Davis,20.0
ORD100154,Diya Anderson,diya.anderson2609@yahoo.com,+918430146316,FEMALE,68,Delhi,Delhi,India,Grocery,Rice Bag,8,1015.76,7313.47,17/08/2023,Debit Card,Cancelled,4.0,Rahul Verma,10.0
ORD100155,Olivia Smith,olivia.smith4481@outlook.com,+918448819206,male,74,London,England,UK,Electronics,Headphones,4,4297.69,15471.68,27-Apr-2025,Net Banking,Delivered,5.0,Ravi Sharma,10.0
ORD100156,Diya Patel,diya.patel2579@outlook.com,+919508795329,Female,20,Visakhapatnam,Andhra Pradesh,India,Electronics,Smart Watch,8,17367.89,131995.96,2025-09-09,Credit Card,Returned,5.0,Ravi Sharma,5.0
ORD100157,Kiran Reddy,kiran.reddy2950@company.com,+918420663750,FEMALE,34,Los Angeles,California,USA,Healthcare,Protein Powder,3,4009.02,10223.0,2024/05/28,Credit Card,Processing,4.0,David Brown,15.0
ORD100158,Diya Brown,diya.brown8264@company.com,+106679865141,male,41,Bengaluru,Karnataka,India,Electronics,Smartphone,3,50310.14,120744.34,2025/10/21,Wallet,Delivered,,Sara Wilson,20.0
ORD100159,Pooja Brown,pooja.brown9440@gmail.com,+917093146603,male,59,Visakhapatnam,Andhra Pradesh,India,Healthcare,First Aid Kit,-1,965.13,-772.1,2026-04-20,Credit Card,Processing,4.0,Emily Davis,20.0
ORD100160,Rohan Martinez,rohan.martinez5991@outlook.com,+831635740676,Male,65,Singapore,Central Region,Singapore,Grocery,Dry Fruits Pack,5,1520.8,6083.2,14/08/2025,Credit Card,Cancelled,,Ravi Sharma,20.0
ORD100161,Kiran Brown,kiran.brown853@yahoo.com,12345,FEMALE,36,Delhi,Delhi,India,Electronics,Smartphone,6,35627.16,213762.96,2025/08/19,PayPal,Returned,1.0,Ravi Sharma,0.0
ORD100162,Sneha Sharma,sneha.sharma4686@yahoo.com,+918574896934,male,55,Visakhapatnam,Andhra Pradesh,India,Grocery,Cooking Oil,3,837.77,2261.98,14-May-2025,Credit Card,Returned,1.0,Sita Reddy,10.0
ORD100163,David Mehta,david.mehta5694@outlook.com,+916835479352,FEMALE,70,London,England,UK,Furniture,Bed Frame,2,13707.29,24673.12,04-07-2026,Wallet,Returned,3.0,Rahul Verma,10.0
ORD100164,Sofia Miller,sofia.miller7518@company.com,+34767132866,Other,23,New York,New York,USA,Clothing,Jeans,7,3359.52,18813.31,11/11/2024,Cash on Delivery,Processing,1.0,Sara Wilson,20.0
ORD100165,Benjamin Smith,benjamin.smith3116@company.com,+809462573552,Male,66,New York,New York,USA,Clothing,Sneakers,2,3491.19,6982.38,2026/02/23,Wallet,Returned,1.0,Rahul Verma,0.0
ORD100166,Nikitha Miller,nikitha.miller4502@company.com,+919282481668,Female,47,New York,New York,USA,Clothing,T-Shirt,7,1192.75,6679.4,02-May-2025,UPI,Returned,4.0,Emily Davis,20.0
ORD100167,James Nair,james.nair4255@yahoo.com,+917018504919,Female,54,Chicago,Illinois,USA,Clothing,Jacket,6,5263.43,26843.49,2024/05/24,PayPal,Shipped,1.0,John Miller,15.0
ORD100168,David Williams,david.williams2451@company.com,+461320023148,male,71,Dubai,Dubai,UAE,Furniture,Bookshelf,1,5112.86,3834.64,08-05-2024,PayPal,NULL,4.0,Emily Davis,25.0
ORD100169,Priya Wilson,priya.wilson6747@gmail.com,+918918798987,male,57,Vijayawada,Andhra Pradesh,India,Healthcare,Digital Thermometer,,1473.19,5524.46,2025-11-22,Debit Card,Cancelled,,Ravi Sharma,25.0
ORD100170,William Williams,william.williams1169@gmail.com,+916980188582,Female,72,Los Angeles,California,USA,Furniture,Bookshelf,6,13517.53,64884.14,15/09/2025,UPI,Shipped,,Meera Nair,20.0
ORD100171,Liam Nair,liam.nair7753@gmail.com,+917705155784,Female,19,Chennai,Tamil Nadu,India,Electronics,Smart Watch,4,8770.21,29818.71,2024/02/14,UPI,Processing,3.0,Rahul Verma,15.0
ORD100172,Meena Verma,meena.verma8836@yahoo.com,+917960839066,Female,37,Manchester,England,UK,Grocery,Wheat Flour,4,611.24,2078.22,09-12-2025,UPI,Delivered,5.0,Ravi Sharma,15.0
ORD100173,  Pooja Wilson ,pooja.wilson7817@outlook.com,+917848705588,Female,34,Visakhapatnam,Andhra Pradesh,India,Clothing,Jacket,7,6315.66,41999.14,28-Jul-2025,,Cancelled,,Meera Nair,5.0
ORD100174,Neha Verma,neha.verma6766@yahoo.com,+147812320931,Other,26,Sydney,New South Wales,Australia,Healthcare,Protein Powder,1,1494.82,1195.86,12-17-2023,PayPal,Cancelled,,Anil Kumar,20.0
ORD100175,Sai Sharma,sai.sharma8166@outlook.com,12345,Female,42,Delhi,Delhi,India,Electronics,Headphones,4,7423.1,26723.16,2023-06-16,Wallet,Cancelled,2.0,Anil Kumar,10.0
ORD100176,Arjun Davis,arjun.davis5114@outlook.com,+919127754456,Other,18,Singapore,Central Region,Singapore,Grocery,Cooking Oil,1,528.45,502.03,NULL,Credit Card,Processing,5.0,Sita Reddy,5.0
ORD100177,Diya Sharma,diya.sharma9769@yahoo.com,+916384313264,Other,53,Melbourne,Victoria,Australia,Electronics,Smartphone,3,41819.68,87821.33,14/02/2026,Wallet,Processing,4.0,Meera Nair,30.0
ORD100178,Rahul Johnson,rahul.johnson7169@outlook.com,+918104929112,Other,47,Pune,Maharashtra,India,Furniture,Bookshelf,3,13253.14,37771.45,2024/11/11,UPI,Returned,4.0,Ravi Sharma,5.0
ORD100179,Daniel Johnson,daniel.johnson8831@company.com,+918934425509,Male,49,Singapore,Central Region,Singapore,Furniture,Bookshelf,2,3258.13,6190.45,25/07/2023,Credit Card,Delivered,1.0,David Brown,5.0
ORD100180,Rahul Miller,rahul.miller6003@yahoo.com,ABCDE12345,Male,64,Melbourne,Victoria,Australia,Furniture,Office Chair,7,8094.35,39662.32,2024/11/16,UPI,Processing,1.0,Meera Nair,30.0
ORD100181,Emma Kumar,emma.kumar8622@yahoo.com,+916768360597,Other,60,Singapore,Central Region,Singapore,Healthcare,BP Monitor,7,3328.17,22132.33,2025/08/21,,Returned,5.0,Rahul Verma,5.0
ORD100182,William Wilson,william.wilson7055@outlook.com,+918418688092,Male,51,London,England,UK,Grocery,Wheat Flour,8,971.24,7769.92,2024/12/24,Credit Card,Processing,1.0,John Miller,0.0
ORD100183,  Lucas Smith ,lucas.smith4522@yahoo.com,+917977273278,Other,68,Delhi,Delhi,India,Clothing,Jeans,5,1618.98,6880.66,2024-08-09,Cash on Delivery,Shipped,4.0,David Brown,15.0
ORD100184,emma anderson,emma.anderson6252@gmail.com,+851067965247,FEMALE,62,Manchester,England,UK,Clothing,Sneakers,7,7499.57,41997.59,03-23-2024,Credit Card,Shipped,1.0,Kavya Singh,20.0
ORD100185,Daniel Martinez,daniel.martinez6461@yahoo.com,+916354528565,FEMALE,30,Bengaluru,Karnataka,India,Furniture,Bed Frame,3,34372.94,87651.0,14-Feb-2026,Net Banking,Returned,,Sara Wilson,15.0
ORD100186,Aditya Verma,aditya.verma1468@gmail.com,+917819093035,Male,70,Vijayawada,Andhra Pradesh,India,Electronics,Bluetooth Speaker,6,2520.19,10584.8,15-Mar-2024,Credit Card,Shipped,,Emily Davis,30.0
ORD100187,Aditya Kumar,aditya.kumar2420@outlook.com,+918979827806,male,55,Los Angeles,Calfornia,USA,Clothing,Sneakers,5,2482.13,9928.52,2024-03-06,PayPal,Returned,1.0,John Miller,20.0
ORD100188,Kavya Nair,kavya.nair137@gmail.com,+917165269194,Female,30,Toronto,Ontario,Canada,Furniture,,2,63848.19,108541.92,2026-05-14,Net Banking,Cancelled,5.0,Anil Kumar,15.0
ORD100189,Kiran Mehta,kiran.mehta5682@outlook.com,+917298481206,Female,23,Dubai,Dubai,UAE,Grocery,Tea Powder,1,814.51,733.06,20-Apr-2025,PayPal,Cancelled,5.0,David Brown,10.0
ORD100190,Mia Williams,mia.williams9919@outlook.com,+916565956995,Male,53,Delhi,Delhi,India,Clothing,Jeans,3,1787.79,3754.36,04-09-2024,Net Banking,Delivered,2.0,Emily Davis,30.0
ORD100191,Noah Sharma,noah.sharma6738@outlook.com,+919529168246,Male,40,New York,New York,USA,Clothing,Jeans,5,882.83,3531.32,08/09/2024,UPI,Cancelled,2.0,Sara Wilson,20.0
ORD100192,Benjamin Johnson,benjamin.johnson2684@yahoo.com,+917754877060,male,74,Hyderabad,Telangana,India,Clothing,Jeans,2,3223.89,5480.61,02-18-2026,Credit Card,Cancelled,4.0,Anil Kumar,15.0
ORD100193,Rahul Smith,rahul.smith8785@gmail.com,+917939648421,Other,46,Bengaluru,Karnataka,India,Healthcare,Protein Powder,1,4440.17,3552.14,30/08/2023,Cash on Delivery,Processing,3.0,Rahul Verma,20.0
ORD100194,Kavya Anderson,kavya.anderson7596@company.com,+918150308852,Male,25,Singapore,Central Region,Singapore,Furniture,Office Chair,4,5272.62,21090.48,2024-04-21,PayPal,Cancelled,,Emily Davis,0.0
ORD100195,Rahul Davis,rahul.davis720@yahoo.com,+961206474821,Male,57,Delhi,Delhi,India,Electronics,Smart Watch,8,8739.46,66419.9,15/02/2024,Wallet,Processing,1.0,Rahul Verma,5.0
ORD100196,Pooja Wilson,pooja.wilson3554@company.com,+917897840239,Female,72,Hyderabad,Telangana,India,Healthcare,NULL,4,1685.21,6403.8,2025-05-05,UPI,Returned,5.0,John Miller,5.0
ORD100197,Aditya Reddy,aditya.reddy4660@yahoo.com,+639873528295,Other,39,Bengaluru,Karnataka,India,Grocery,Tea Powder,7,759.81,5318.67,2024-02-21,Net Banking,Cancelled,5.0,Meera Nair,0.0
ORD100198,Daniel Reddy,daniel.reddy1437@company.com,+317568319740,Female,63,Chicago,Illinois,USA,Healthcare,BP Monitor,8,4237.58,25425.48,2024/05/24,Debit Card,Shipped,1.0,Sita Reddy,25.0
ORD100199,Arjun Nair,arjun.nair5469@outlook.com,+918738056872,FEMALE,57,Vijayawada,Andhra Pradesh,India,Electronics,Bluetooth Speaker,6,3542.22,21253.32,20-Apr-2025,UPI,Shipped,2.0,Emily Davis,0.0
ORD100200,Benjamin Miller,benjamin.miller7547@outlook.com,+919496819011,Female,35,Bengaluru,Karnataka,India,Grocery,Dry Fruits Pack,NULL,1478.95,5324.22,2025-05-15,Wallet,Delivered,3.0,Kavya Singh,10.0
ORD100201,Reyansh Martinez,reyansh.martinez5051@outlook.com,+453137638594,male,50,Visakhapatnam,Andhra Pradesh,India,Grocery,Cooking Oil,3,701.36,1472.86,2024-07-08,UPI,Cancelled,5.0,Ravi Sharma,30.0
ORD100202,Pooja Davis,pooja.davis1610@yahoo.com,+916156991958,FEMALE,66,Dubai,Dubai,UAE,Electronics,Headphones,6,13167.81,79006.86,2025-02-19,Debit Card,Shipped,3.0,Meera Nair,0.0
ORD100203,Ishita Wilson,ishita.wilson2447@yahoo.com,+916065527073,Male,37,Singapore,Central Region,Singapore,Grocery,Dry Fruits Pack,3,1000.67,2101.41,04/10/2024,Net Banking,Processing,5.0,Rahul Verma,30.0
ORD100204,Aarav Miller,aarav.miller1411@company.com,+919026567207,male,37,Sydney,New South Wales,Australia,Clothing,Sneakers,8,1548.82,12390.56,2026-01-05,PayPal,Cancelled,4.0,Meera Nair,0.0
ORD100205,Noah Anderson,noah.anderson5413@outlook.com,+916129983470,FEMALE,59,Mumbai,Maharashtra,India,Clothing,Kurti,3,2418.85,6168.07,12-27-2023,UPI,Processing,5.0,Rahul Verma,15.0
ORD100206,Rohan Iyer,rohan.iyer6289@gmail.com,+919495741325,FEMALE,56,Manchester,England,UK,Grocery,Dry Fruits Pack,3,1827.09,5481.27,2026-02-11,Cash on Delivery,Processing,5.0,Sita Reddy,0.0
ORD100207,Sophia Mehta,sophia.mehta9772@company.com,+918770207149,Female,61,Chennai,Tamil Nadu,India,Healthcare,Vitamin Tablets,3,1172.05,3164.53,22/11/2025,Debit Card,Processing,5.0,John Miller,10.0
ORD100208,Charlotte Johnson,charlotte.johnson8363@company.com,+326784029056,male,43,Singapore,Central Region,Singapore,Healthcare,BP Monitor,5,1294.91,6150.82,08-06-2025,Cash on Delivery,Cancelled,5.0,Meera Nair,5.0
ORD100209,Benjamin Singh,benjamin.singh6836@yahoo.com,+919748371263,male,57,Dehli,Delhi,India,Clothing,Jacket,3,5015.32,11284.47,2025/12/10,Credit Card,Cancelled,5.0,Kavya Singh,25.0
ORD100210,Sneha Brown,sneha.brown9469@company.com,+783700881218,FEMALE,72,Manchester,England,UK,Electronics,Smartphone,6,56066.02,285936.7,01/11/2023,Wallet,Processing,4.0,Sara Wilson,15.0
ORD100211,Neha Patel,neha.patel1280@outlook.com,+919880869195,FEMALE,65,Hyderabad,Telangana,India,Furniture,Bed Frame,7,53230.32,260828.57,2024-04-29,Debit Card,Returned,3.0,Anil Kumar,30.0
ORD100212,Sanjay Gupta,sanjay.gupta448@outlook.com,+916544693476,Female,34,New York,New York,USA,Grocery,Wheat Flour,2,260.65,417.04,11-21-2025,Wallet,Shipped,4.0,Ravi Sharma,20.0
ORD100213,Olivia Smith,olivia.smith2526@company.com,+848882154935,male,37,Sydney,New South Wales,Australia,Healthcare,BP Monitor,5,1095.57,5477.85,27-Dec-2025,Cash on Delivery,Returned,2.0,Kavya Singh,0.0
ORD100214,Henry Miller,henry.miller4732@company.com,+917355872317,male,47,Bengaluru,Karnataka,India,Grocery,Tea Powder,5,596.18,2682.81,2024/10/25,Wallet,Shipped,,David Brown,10.0
ORD100215,Elena Smith,elena.smith174@gmail.com,+452022939966,Male,63,Mumbai,Maharashtra,India,Grocery,Wheat Flour,1,394.81,394.81,2024/08/08,UPI,Delivered,5.0,Ravi Sharma,0.0
ORD100216,Sanjay Gupta,sanjay.gupta7651@gmail.com,+919962946526,Other,70,Manchester,England,UK,Grocery,Wheat Flour,2,371.47,742.94,2025-04-02,Debit Card,Shipped,4.0,Sita Reddy,0.0
ORD100217,Ananya Anderson,ananya.anderson8858@company.com,+918763116394,Male,60,Sydney,New South Wales,Australia,Electronics,Smartphone,5,56280.09,281400.45,2024-03-21,Cash on Delivery,Processing,2.0,Emily Davis,0.0
ORD100218,Sofia Sharma,sofia.sharma7145@company.com,+893412329283,FEMALE,72,Singapore,Central Region,Singapore,Furniture,Office Chair,NULL,11292.28,60978.31,11-23-2023,Debit Card,Delivered,4.0,John Miller,10.0
ORD100219,  Reyansh Wilson ,reyansh.wilson6392@gmail.com,+917543014759,FEMALE,71,Sydney,New South Wales,Australia,Clothing,T-Shirt,4,1522.56,6090.24,10-Feb-2025,Wallet,Cancelled,1.0,Anil Kumar,0.0
ORD100220,Nikitha Reddy,nikitha.reddy8571@company.com,+962515187651,Female,58,Visakhapatnam,Andra Pradesh,India,Clothing,Jacket,8,4991.57,31946.05,2024-02-13,UPI,Processing,1.0,Rahul Verma,20.0
ORD100221,Sanjay Patel,sanjay.patel3614@gmail.com,+372197751766,Other,27,London,England,UK,Healthcare,First Aid Kit,4,490.33,1569.06,2023-09-28,Wallet,Cancelled,2.0,Emily Davis,20.0
ORD100222,sneha iyer,sneha.iyer6163@yahoo.com,+918091509391,male,44,Hyderabad,Telangana,India,Healthcare,BP Monitor,8,2398.4,18227.84,2024/11/26,Credit Card,Shipped,5.0,Anil Kumar,5.0
ORD100223,Pooja Anderson,pooja.anderson5700@company.com,+917012061834,male,29,Dubai,Dubai,UAE,Healthcare,First Aid Kit,4,633.73,2408.17,22-Mar-2024,Credit Card,Delivered,1.0,Emily Davis,5.0
ORD100224,Rohan Verma,rohan.verma710@gmail.com,+593382768793,Male,38,Hyderabad,Telangana,India,Clothing,Jacket,6,4637.11,20866.99,19/03/2025,Credit Card,Delivered,2.0,Kavya Singh,25.0
ORD100225,  Henry Iyer ,henry.iyer7142@yahoo.com,+918617497180,Female,25,London,England,UK,Clothing,Kurti,4,2937.89,11751.56,09-21-2023,Wallet,Cancelled,4.0,Kavya Singh,0.0
ORD100226,Nikitha Iyer,nikitha.iyer2785@yahoo.com,+919680674295,Male,44,Vijayawada,Andhra Pradesh,India,Grocery,Rice Bag,4,1987.03,6755.9,2024/03/22,UPI,Delivered,4.0,Sara Wilson,15.0
ORD100227,Kiran Brown,kiran.brown7413@company.com,+918398683232,male,67,Manchester,England,UK,Grocery,Cooking Oil,-3,830.02,-2365.56,10-Jul-2023,Credit Card,Cancelled,2.0,Emily Davis,5.0
ORD100228,Aarav Patel,aarav.patel4860@company.com,+596336159647,Male,41,Vijayawada,Andhra Pradesh,India,Grocery,Rice Bag,6,1578.0,9468.0,2025/12/30,Debit Card,Shipped,,Sara Wilson,0.0
ORD100229,David Nair,david.nair7840@yahoo.com,+249081115944,FEMALE,75,New York,New York,USA,Electronics,Smartphone,8,42978.52,275062.53,2026/01/08,Debit Card,Cancelled,5.0,Emily Davis,20.0
ORD100230,Liam Nair,liam.nair2930@outlook.com,+117294603179,Other,44,Mumbai,Maharashtra,India,Clothing,Sneakers,1,7663.73,5747.8,16-Feb-2024,Cash on Delivery,Delivered,3.0,Meera Nair,25.0
ORD100231,Diya Davis,diya.davis5347@company.com,+918993006274,Other,36,Singapore,Central Region,Singapore,Clothing,Kurti,5,928.34,4177.53,26/08/2023,Cash on Delivery,Shipped,5.0,Ravi Sharma,10.0
ORD100232,Ava Gupta,ava.gupta2515@yahoo.com,+916176744138,Other,25,Delhi,Delhi,India,Clothing,Sneakers,6,5948.94,33908.96,2024/04/18,UPI,Cancelled,4.0,Ravi Sharma,5.0
ORD100233,  William Singh ,william.singh5428@outlook.com,+917244798250,Male,43,Delhi,Delhi,India,Furniture,Bookshelf,8,10896.74,82815.22,01-16-2024,Net Banking,Shipped,4.0,Emily Davis,5.0
ORD100234,Vivaan Anderson,vivaan.anderson4554@yahoo.com,+918312463191,male,41,Chennai,Tamil Nadu,India,Furniture,Bookshelf,1,9761.87,8785.68,10-13-2025,UPI,Processing,3.0,Emily Davis,10.0
ORD100235,Sneha Wilson,sneha.wilson6810@company.com,+919460338250,FEMALE,66,Manchester,England,UK,Healthcare,First Aid Kit,4,400.64,1121.79,2025-04-07,Cash on Delivery,Delivered,1.0,Kavya Singh,30.0
ORD100236,Ishita Williams,ishita.williams2244@yahoo.com,+917639687675,Male,59,Melbourne,Victoria,Australia,Healthcare,BP Monitor,8,2678.76,465032.86,25-Jan-2025,PayPal,Processing,4.0,Ravi Sharma,30.0
ORD100237,Diya Sharma,diya.sharma1094@outlook.com,+918429124352,male,74,New York,New York,USA,Electronics,Bluetooth Speaker,1,5197.7,4937.81,03-16-2024,PayPal,Shipped,3.0,Ravi Sharma,5.0
